Id,SalePrice
2735,131108.63310720184
2736,137139.53944035782
2737,120041.74675828785
2738,136061.96757235075
2739,162468.583840902
2740,129893.85837778426
2741,139606.33042349317
2742,147209.27255170216
2743,148924.39987439915
2744,160608.30247771618
2745,140251.91007026666
2746,133076.1217227028
2747,142844.95868907848
2748,119464.61923230694
2749,128671.70106926432
2750,132278.20965898194
2751,133441.80938861033
2752,196797.9575783884
2753,145912.73280665508
2754,207887.38583692964
2755,133575.31756415695
2756,97630.48554322401
2757,68592.15395382507
2758,85547.78402400756
2759,157462.0856527083
2760,122588.62501029484
2761,141570.06261825765
2762,142129.27061346953
2763,187288.24113181647
2764,147259.91847861416
2765,289309.9879958293
2766,130749.10942767313
2767,85322.12406944901
2768,127935.55960578374
2769,129184.59060515987
2770,142592.98842170576
2771,108069.573845384
2772,110687.78682892876
2773,161642.8050021239
2774,138773.30382359863
2775,120611.46942739838
2776,140854.30240483102
2777,144440.774640815
2778,115168.44727244039
2779,119934.09834156412
2780,96842.30686088641
2781,96376.95747058374
2782,95452.72164166272
2783,100728.51640839168
2784,123748.60415802954
2785,135313.98416347822
2786,67855.09119363173
2787,121992.06488068774
2788,75442.60230348693
2789,175343.3835451632
2790,91550.12273553407
2791,110934.56848912504
2792,57100.87301027587
2793,161571.76758136312
2794,98689.99158869457
2795,120315.89984996199
2796,98398.53465280203
2797,186684.6611796269
2798,110493.8822194405
2799,119401.15978116382
2800,67671.83875697869
2801,110252.03080736999
2802,128444.71551950357
2803,154408.5114958326
2804,129633.63381929373
2805,96688.3709734168
2806,81288.95627154791
2807,158741.16678569012
2808,151998.97935675102
2809,131869.71110920378
2810,125949.29190577935
2811,159375.077475762
2812,159799.6608057128
2813,141608.07529629258
2814,146598.3304004851
2815,99233.10057233376
2816,239930.38561783463
2817,152916.33638713343
2818,128566.8625530185
2819,162962.32908772086
2820,134346.62678602277
2821,104048.49439404254
2822,194965.7609194699
2823,296970.35897610546
2824,169802.94910396085
2825,141021.4998053936
2826,124234.03331231192
2827,134332.86226889517
2828,209056.4698701341
2829,225000.5633890718
2830,223609.15989666068
2831,167445.9604745737
2832,230095.2040846665
2833,290777.02790715604
2834,211849.2942984265
2835,216195.15294197723
2836,189205.16632301293
2837,159920.29413520673
2838,144905.22657454928
2839,173587.5375790102
2840,199865.0656842089
2841,201463.84904270814
2842,228794.47005612013
2843,148285.87985385282
2844,172513.43843836393
2845,120604.38717238598
2846,207827.4557761058
2847,202903.78018122795
2848,214799.43101468505
2849,200197.73622416848
2850,284193.1611669111
2851,220081.05334810485
2852,236161.85078600986
2853,233115.46203033568
2854,139153.80560675717
2855,200490.03957286855
2856,200051.8476905783
2857,186398.20555660164
2858,201655.5332749892
2859,116348.20283378082
2860,137478.4457071491
2861,121881.80162230312
2862,187328.99632987683
2863,125056.05243343636
2864,241933.34770375886
2865,133236.71209857508
2866,141670.8264387874
2867,92938.58941207228
2868,100247.09929645278
2869,108616.34412292362
2870,120817.06056891619
2871,73484.48132788768
2872,48958.53996255428
2873,96300.25217606981
2874,138423.60404484245
2875,117688.90886806496
2876,157808.53084372391
2877,136937.30161975633
2878,163769.99627891305
2879,133062.23341915398
2880,105348.29365340697
2881,156867.28905727403
2882,170048.8076066421
2883,193192.493278797
2884,200208.4809842293
2885,190905.09423190387
2886,215369.07865801937
2887,95415.84811140421
2888,138512.00562247977
2889,58578.256098915495
2890,80688.4463477347
2891,139076.3734148958
2892,41797.319539356424
2893,76726.69546809899
2894,48643.989461694655
2895,319745.74970584566
2896,284959.3101208565
2897,210064.16348045628
2898,152192.1327296116
2899,208983.2818094023
2900,160585.2437419808
2901,204418.21931340403
2902,193264.61928474758
2903,319884.99300618825
2904,341702.3690044333
2905,89984.23993445722
2906,205212.07110334476
2907,111191.83394001359
2908,128020.79545531911
2909,147540.0622484484
2910,78008.39371807678
2911,79613.59312793195
2912,145278.54834792175
2913,82337.39234322241
2914,77947.34915886175
2915,84027.27171365009
2916,78435.5404451028
2917,167440.47235648538
2918,113523.47310128728
2919,227073.14248481634
